,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount,title_no_stopwords
190,MWS9ZiYWWVU,Ajay Raj,"B DES in  NID,DTU,IIT,NIFT ! all about bdes ! and bdes in DTU ! department of design","#bdes #techskool #designing

fam 1747

hey guys this video is about 

the best college through which u can pursue 

your b designing 



designers play a very imp role in the growing world 

before making any thing designer help to shape the product


any stream student 
science
commerce
arts
can pursue b des

#NID (national institute of design )
is one of the best college for designing 
and u need to clear its entarance test.



#NIFT 
also one of the best college

#IITBOMBAY
#IITGUWAHATI
#IITHYDERABAD
#IIITDMJABALPUR

These are the colleges also which helps you to do bdes
after clearing #UCEED



now DTU is also one of the best college for pursuing 
bdes, and this course is recently introduced in #DTU 
now dtu provides awsm opportunities for the students also
u can join dtu after scoring a decent rank in UCEED examination



hope u guys enjoyed the video
if soo then make sure to
like,subscribe,and share the video


follow me on instagram
https://www.instagram.com/p/B5swWL3nx2E/?igshid=yhmrrxfjnqej

sound credit
https://youtu.be/bn1jz-gnCCk

#bdesigning #b_des #bdesindtu #bdesinnid #bestcollegefordesigning

#niftforbdes #iit","['techskool', 'nid', 'B DES in NID', 'b design in dtu', 'b des in iit', 'b des in nift', 'nift', 'iitb', 'iit guwahati', 'iiitdm jabalpur', 'dtu', 'national institute of fashion technology', 'nid 2020', 'nift india', 'uceed', 'about nift', 'cinematic shots']",2019-12-12 15:36:04+00:00,13513.0,301.0,,97.0,PT7M,hd,false,Thursday,420.0,17,"['B', 'DES', 'NID,DTU,IIT,NIFT', '!', 'bdes', '!', 'bdes', 'DTU', '!', 'department', 'design']"
191,Ji1v-5koDjA,Ajay Raj,"DTU TOP CODER ! How to crack Big companies ! GOOGLE , MICROSOFT , AMAZON ... ! TECHSKOOL","fam 1683

pulkit chhabra 
https://instagram.com/pulkitchhabra6?igshid=1fw0wr023fquv

linkedin
Check out Pulkit Chhabra’s profile on LinkedIn https://www.linkedin.com/in/pulkitchhabra6


about
pulkit bhaiya 3rd year coe student
shares his experience in college , how he is able to crack big companies
and tell about his dream company and how he is preparing for it 
and how you should prepare to crack these companies
google,microsoft,uber,amazon,goldmansachs,sprinkler,towerresearch,zomato
samsung etc.

consistency is the key 
the message thrown by this video
 if u start coding or anything just be consistent 

for doubts follow me on instagram
https://www.instagram.com/p/B5swWL3nx2E/?igshid=f7jgi8klpnzf



#techskool #howtocrackbigcompanies #dtutopcoder
#engineering #howtocrackgoogle #howtocrackamazon
#uber #goldmansachs #microsoft #startcoding
#c++ #competetivecoding #dtuplacement","['dtu top coder', 'how to crack big companies', 'how to crack google', 'google', 'how to crack microsoft', 'microsoft', 'how to crack amazon', 'amazon', 'flipkart', 'hackerrank', 'goldman sachs', 'internship at big companies', 'uber', 'highest placement', 'how to start coding', 'how to become perfect at coding', 'c++', 'dtu', 'engineering', 'best engineering college', 'uber placement', 'gmail', 'techskool', 'when should i start coding', 'competetive coding', 'dtu placement']",2019-12-11 13:30:23+00:00,136902.0,7196.0,,455.0,PT25M8S,hd,false,Wednesday,1508.0,26,"['DTU', 'TOP', 'CODER', '!', 'How', 'crack', 'Big', 'companies', '!', 'GOOGLE', ',', 'MICROSOFT', ',', 'AMAZON', '...', '!', 'TECHSKOOL']"
192,f5CHIMWHcE0,Ajay Raj,LIFE OF INTERNATIONAL STUDENTS IN DTU ! FOREIGNER FRIENDS ! TECH SKOOL !,"Fam 1635

HEY GUYS 
this video is about
the international students life
the awsm life of hostels at dtu , and a hostel tour of dtu 
how the student enjoys as well as  struggle at dtu  .
mechanical engineer
electrical engineer
it engineer
computer engineer
biotech
software engineer
and all other engineers 

The real taste of engineering is combined of the hostel life
and the environment of hostel , there are no. of hostels at dtu
i tried to show you most of them ,

also shared experience of some students with you
how they live and the food at hostels and the life of hostels

students usually order food through 
zomato,ubereats and swiggy and enjoy.


hope u guys enjoyed the video
suggestions are most welcome and pls help in improving the content
by sharing your thoughts in comment section


to know more follow me on instagram
https://www.instagram.com/p/B5swWL3nx2E/?igshid=6m5er3zhjf25


u can clear ur doubts by asking my friend u saw in video:
1.aakash saini
https://www.instagram.com/p/B5k-hgCFuiW/?igshid=wxo4ofg706rg



backgroung music
1.https://www.youtube.com/watch?v=EQdKdwnwtUU
2.https://www.youtube.com/watch?v=bn1jz-gnCCk



#dtu  #hostel #techskool #hostelatdtu #dtulife #engineering #hostelsecrets
#hostellife #mechanicalengineer #electricalengineer #itengineer #computerengineer #biotech #softwareengineer  #girlshostel #internationalstudents #foreignstudent","['LIFE OF INTERNATIONAL STUDENTS IN DTU', 'foreigner friends', 'techskool', 'dtu', 'hostel', 'hostel secrets', 'foreigner in india', 'international students in india', 'engineering', 'afganistan', 'afgani', 'foreigner in delhi', 'higher education in India', 'engineering in india', 'foreign student']",2019-12-09 12:41:54+00:00,40411.0,1605.0,,126.0,PT13M47S,hd,false,Monday,827.0,15,"['LIFE', 'OF', 'INTERNATIONAL', 'STUDENTS', 'IN', 'DTU', '!', 'FOREIGNER', 'FRIENDS', '!', 'TECH', 'SKOOL', '!']"
193,srNinP-TI9I,Ajay Raj,DTU HOSTEL TOUR ! HOSTEL SECRETS !  GIRLS hostel ! HOSTEL  OF ENGINEERING COLLEGES /  TECHSKOOL !,"FAM  1620

HEY GUYS 
this video is about
the awsm life of hostels at dtu , and a hostel tour of dtu 
how the student enjoys as well as  struggle at dtu  .
mechanical engineer
electrical engineer
it engineer
computer engineer
biotech
software engineer
and all other engineers 

The real taste of engineering is combined of the hostel life
and the environment of hostel , there are no. of hostels at dtu
i tried to show you most of them ,

also shared experience of some students with you
how they live and the food at hostels and the life of hostels

students usually order food through 
zomato,ubereats and swiggy and enjoy.


hope u guys enjoyed the video
suggestions are most welcome and pls help in improving the content
by sharing your thoughts in comment section


to know more follow me on instagram
https://www.instagram.com/p/B5swWL3nx2E/?igshid=6m5er3zhjf25


u can clear ur doubts by asking my friend u saw in video:
1.aakash saini
https://www.instagram.com/p/B5k-hgCFuiW/?igshid=wxo4ofg706rg

tik tok
https://vm.tiktok.com/xSS9DP/


2.manik
https://www.instagram.com/p/BwPvjLAHSiM/?igshid=bs591xdupzqg

3.sanjeev panghal
https://www.instagram.com/p/B5xL22nJw5Rj5W432cobkrIHGbzG0yUzneRfKc0/?igshid=xuhxzqvlltov

4.dennis
https://instagram.com/denkulamaa_?igshid=5cmj5vfwyka1

5.satya


6.mannat
https://instagram.com/_mannat.s?igshid=f77sd1qw8oeu


backgroung music
1.https://www.youtube.com/watch?v=EQdKdwnwtUU
2.https://www.youtube.com/watch?v=bn1jz-gnCCk



#dtu  #hostel #techskool #hostelatdtu #dtulife #engineering #hostelsecrets
#hostellife #mechanicalengineer #electricalengineer #itengineer #computerengineer #biotech #softwareengineer  #girlshostel","['DTU HOSTEL TOUR', 'HOSTEL SECRETS', 'HOSTEL OF ENGINEERING COLLEGES', 'hostel life', 'TECHSKOOL', 'engineering', 'mechanical engineering', 'electrical engineering', 'software engineering', 'it engineering', 'civilengineering', 'computer engineering', 'hosteler vs dayscholar', 'hostelworld', 'youth in hostel', 'hostel student', 'hostel', 'foreign student in dtu', 'afganistan students in dtu', 'girls hostel']",2019-12-08 14:34:03+00:00,213219.0,3597.0,,272.0,PT20M3S,hd,false,Sunday,1203.0,20,"['DTU', 'HOSTEL', 'TOUR', '!', 'HOSTEL', 'SECRETS', '!', 'GIRLS', 'hostel', '!', 'HOSTEL', 'OF', 'ENGINEERING', 'COLLEGES', '/', 'TECHSKOOL', '!']"
194,1bOM4HsgdB0,Ajay Raj,EXAM OVER ! NEXT SEMESTER FODENGE ! TECHSKOOL,"Fam 1580

hey guys 
this is a lifestyle vlog 
should i upload these types of video's ?
do give ur suggestions in comments

awsm videos coming soon

hope u guys enjoyed the video
if so then show some love by

1.subscribing the channel

2.liking the video

3.sharing



being a part of DTU

is the best part of mylife





MY GREAS

1.BOYA MIC  https://amzn.to/37iiy6A

2.TRIPOD    https://amzn.to/2QwMgyG

3.LAPTOP   https://amzn.to/2rX0ezJ

4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL 



FOR DOUBTS COMMENT DOWN BELOW OR

FOLLOW ME ON INSTAGRAM

https://www.instagram.com/p/B36FfvPnMsp/?igshid=c85ans5bljga







Disclaimer  :-



Note: - Full Credit to Owners.

All Images, Picture, Music show in the video belongs to the respected owners.



DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.



Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.

Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.



SOUND CREDIT:-

https://www.youtube.com/user/NoCopyrightSounds/featured



--------------------------------------------------------


#dtu #techskool #examsover #vlogs #nextsemesterfodenge #dtulife #dtuboysplayingcricket
#endsem #gym #fitness #placement #engineering
#cricket","['exam over', 'next semester fodenge', 'techskool', 'dtulife', 'dtu', 'engineering', 'cricket', 'placement', 'vlog', 'dtuboysplayingcricket', 'gym', 'fitness', 'gym started again', 'daily vlog', 'trending', 'delhi technological university', 'iit bawana']",2019-12-05 13:36:32+00:00,7570.0,372.0,,107.0,PT8M36S,hd,false,Thursday,516.0,17,"['EXAM', 'OVER', '!', 'NEXT', 'SEMESTER', 'FODENGE', '!', 'TECHSKOOL']"
195,Lmzm35j0oWg,Ajay Raj,DTU LIBRARY ! HUGE LIBRARY ! MOST WANTED VIDEO! DTU BADMINTON COURT ! TECH SKOOL,"subs count 1415

finally the most awaited video 
everytime the library shot was missed or the file corrupted

this time a special video on library
after library i visited to sports complex
we played badminton
#dtu sports complex is just awsm 
especially the badminton court

hope u guys enjoyed the video
if so then show some love by
1.subscribing the channel
2.liking the video
3.sharing

being a part of DTU
is the best part of mylife


MY GREAS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL 

FOR DOUBTS COMMENT DOWN BELOW OR
FOLLOW ME ON INSTAGRAM
https://www.instagram.com/p/B36FfvPnMsp/?igshid=c85ans5bljga



Disclaimer  :-

Note: - Full Credit to Owners.
All Images, Picture, Music show in the video belongs to the respected owners.

DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.
Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

SOUND CREDIT:-
https://www.youtube.com/user/NoCopyrightSounds/featured

--------------------------------------------------------

#techskool #dtulibrary #dtucampustour #engineeringlife #dtulife #dtusportscomplex
#jeemains2020 #bestlibrary #badminton #bestengineeringcollege","['DTU LIBRARY', 'HUGE LIBRARY', 'MOST WANTED VIDEO', 'dtu badminton court', 'tech skool', 'dtu', 'dtu campus', 'dtu campus tour', 'engineering life', 'dtu life', 'hostel life', 'dtu sports complex', 'jee mains 2020', 'best library', 'best engineering college']",2019-11-20 14:53:32+00:00,21448.0,794.0,,114.0,PT10M8S,hd,false,Wednesday,608.0,15,"['DTU', 'LIBRARY', '!', 'HUGE', 'LIBRARY', '!', 'MOST', 'WANTED', 'VIDEO!', 'DTU', 'BADMINTON', 'COURT', '!', 'TECH', 'SKOOL']"
196,9-u-bVT2UUI,Ajay Raj,SHOCKING REALITY ABOUT LATERAL ENTRY  ! LATERAL ENTRY IN DTU AND IIT ! LEET EXAM ! TECH SKOOL,"SUBS COUNT =1368

THIS VIDEO IS ABOUT
LATERAL ENTRY IN DTU AND OTHER COLLEGES INCLUDING
IIT
DTU PROVIDES LATERAL ENTRY BUT SEATS ARE VERY LIMITED
AND BRANCH OPTIONS TOO

HOPE U ALL ENJOYED THE VIDEO
IF SO THEN SHOW SOME LOVE BY
1.LIKING THE VIDEO
2.SHARING THE VIDEO
3.SUBSCRIBING THE CHANNEL

MY GREAS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL 

FOR DOUBTS COMMENT DOWN BELOW OR
FOLLOW ME ON INSTAGRAM
https://www.instagram.com/p/B36FfvPnMsp/?igshid=c85ans5bljga



Disclaimer  :-

Note: - Full Credit to Owners.
All Images, Picture, Music show in the video belongs to the respected owners.

DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.
Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

SOUND CREDIT:-
https://www.youtube.com/user/NoCopyrightSounds/featured

--------------------------------------------------------


#lateralentry #techskool #leetexam #leet2020
#lateralentryindtu #lateralentryiniit #bestcollegeforlateralentry #whattodoafterdiploma
#engineeringafterdiploma #engineeringindtu #howtogetadmissionindtu #lateralentryseatsindtu #lateralentryinbtechafterdiploma","['SHOCKING REALITY ABOUT LATERAL ENTRY', 'all about lateral entry in dtu', 'LATERAL ENTRY IN DTU AND IIT', 'leet exam', 'techskool', 'leet2020', 'best college for lateral entry', 'what to to after diploma', 'engineering after diploma', 'engineering in dtu', 'how to get admission in dtu', 'lateral entry seats in dtu', 'lateral entry in btech after diploma']",2019-11-18 13:15:02+00:00,79305.0,2243.0,,347.0,PT6M14S,hd,false,Monday,374.0,13,"['SHOCKING', 'REALITY', 'ABOUT', 'LATERAL', 'ENTRY', '!', 'LATERAL', 'ENTRY', 'IN', 'DTU', 'AND', 'IIT', '!', 'LEET', 'EXAM', '!', 'TECH', 'SKOOL']"
197,PEd7C_qI1Ng,Ajay Raj,MEETING ANAS PATHAN (DELHISEHU) 😍! FINAL DAY IIT BHU ! EXPLORING BANARAS FOOD AND PAAN ! EPISODE 5,"ignore my face in thumbnail !
#MEETINGANASPATHAN(DELHISEHU) #techskool #exploringbanarasfood
tysm for giving this series alot of love

hey guys this series is about our journey 
to iit bhu for spardha sports fest 

this video is the last day at bhu ,in which we enjoyed alot
tasted #streetfoodofbanaras #paanofbanaras
and the holy #gangaji visited to the akhada
and the #assighat  and tasted the #famoussweetofbanaras 
the kheerdum form #famoussweetshopofbanaras
#ksheersagar

finally got a chance to meet one of my fav. #famousyoutuber
@delhisehu ANAS PATHAN
famous for his #prankwithfather
must check his channel out
and enjoy prank videos 
https://www.youtube.com/channel/UCF8VcKM7FoRY-Y_EJBkLdkA

enjoyed this trip alot
memorable 
wish to discover some new places

being a part of DTU is the best part of my life


hope u all enjoyed the video 😉


if so then show some love
by 
1.subscribing
2.sharing
3.liking

follow me on Instagram
a._j.a.y
https://www.instagram.com/p/B4Wp1IpHZBs/?igshid=l2cyop5o22pw


song credit
1.https://youtu.be/hkpkxq8WGSA
2.https://youtu.be/3GyQlZpUimQ
3.https://youtu.be/2w9P1yvAkBw

aapka support toh h hi 
boht age jaenge 

Disclaimer  :-

Note: - Full Credit to Owners.
All Images, Picture, Music show in the video belongs to the respected owners.

DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.
Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

SOUND CREDIT:-
https://www.youtube.com/user/NoCopyrightSounds/featured

--------------------------------------------------------



 #banaraskapaan #dtutobhu #spardha  #engineering #sports #iit #dtu #travel  
#spardha #webseries #part4 #hostellife  #gym #iitbhucampus
#gym #akhada #fitness #enjoy #education #powerlifting","['MEETING ANAS PATHAN (DELHISEHU)', 'techskool', 'FINAL DAY IIT BHU', 'banaras food', 'banaras paan', 'banaras street food', 'gangaji', 'akhada', 'assi ghat', 'famous sweet of banaras', 'famous sweet shop of banaras', 'kheerdum', 'ksheer sagar banaras', 'famous youtuber', 'anas pathan', 'delhisehu', 'prankwithfather', 'dtutobhu', 'iitbhu', 'engineering']",2019-11-16 15:38:02+00:00,6901.0,419.0,,42.0,PT12M11S,hd,false,Saturday,731.0,20,"['MEETING', 'ANAS', 'PATHAN', '(DELHISEHU)', '😍!', 'FINAL', 'DAY', 'IIT', 'BHU', '!', 'EXPLORING', 'BANARAS', 'FOOD', 'AND', 'PAAN', '!', 'EPISODE', '5']"
198,LQWNeRi4Dxo,Ajay Raj,MY FIRST POWERLIFTING COMPETITION ! DTU TO BHU ! EPISODE-4,"sorry for uploading it late guys


hey guys this series is about our journey 
to iit bhu for spardha sports fest 

this video is the day 4 and 5 in which we travelled to iit bhu 
and played the competition of boxing and power lifting

didnt won the competition but leant a lot from this
next time medal pakka.

being a part of DTU is the best part of my life
memories!

hope u all enjoyed the video 😉

if so then show some love
by 
1.subscribing
2.sharing
3.liking

follow me on Instagram
a._j.a.y
https://www.instagram.com/p/B4Wp1IpHZBs/?igshid=l2cyop5o22pw


song credit
1.https://youtu.be/hkpkxq8WGSA
2.https://youtu.be/3GyQlZpUimQ
3.https://youtu.be/2w9P1yvAkBw

aapka support toh h hi 
boht age jaenge 

Disclaimer  :-

Note: - Full Credit to Owners.
All Images, Picture, Music show in the video belongs to the respected owners.

DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.
Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

SOUND CREDIT:-
https://www.youtube.com/user/NoCopyrightSounds/featured

--------------------------------------------------------




#techskool #powerlifting #myfirstpowerliftingcompetition#dtutobhu #spardha  #engineering #boxing #sports #iit #dtu #travel  
#spardha #webseries #part4 #hostellife  #gym #iitbhucampus
#deadlift #squat #benchpress  #fitness #enjoy #education #powerlifting","['MY FIRST POWERLIFTING COMPETITION', 'DTU TO BHU', 'techskool', 'spardha', 'engineering', 'boxing', 'sports', 'taekwondo competetion', 'iit', 'dtu', 'travel', 'webseries', 'part4', 'hostel life', 'gym', 'iit bhu campus', 'deadlift', 'squat', 'benchpress', 'fitness', 'enjoy', 'education']",2019-11-15 14:17:15+00:00,18139.0,641.0,,66.0,PT11M16S,hd,false,Friday,676.0,22,"['MY', 'FIRST', 'POWERLIFTING', 'COMPETITION', '!', 'DTU', 'TO', 'BHU', '!', 'EPISODE-4']"
199,CXgySjamfpw,Ajay Raj,A DAY IN LIFE OF ENGINEERING STUDENTS IN DTU 😍 ! MUST WATCH ! DTU LIFE IS 🔥🔥 ! abhivyakti fest !,"#dtulife #adayofengineeringstudentindtu #collegelife

hello guys 
this video is about a day in life of engineering student in dtu
the life of day scholar is not as interesting as of hosteler

so the next video is going to be on hostlers life.

#dtu is one of the best college in india 
and has one of the best collegelife.

hope youenjoyed the video if so.
then show some love by :-
liking
subscribing
and sharing the video.




follow me on instagram for doubts 
and the amazing college life

https://www.instagram.com/p/B4w9MU-nFtS/?igshid=czqgtm44pzln




sound credits
https://youtu.be/fYTf_Yxro_Y
https://youtu.be/Nhtj7_KaplM



Disclaimer  :-

Note: - Full Credit to Owners.
All Images, Picture, Music show in the video belongs to the respected owners.

DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.
Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

SOUND CREDIT:-
https://www.youtube.com/user/NoCopyrightSounds/featured

--------------------------------------------------------

#dtulife #dtucampus #bestcollegeforengineering #collegelifeofdtu #jeemains2020
#engineering #dtuvsnsit #abhivyaktifest #itengineer #studyincollege #howtogetadmissionindtu
#placementindtu #top10engineeringcollege","['A DAY IN LIFE OF ENGINEERING STUDENTS IN DTU', 'dtu life', 'abhivyakti fest', 'college life of dtu', 'dtu campus', 'should i do engineering', 'jeemains2020', 'engineering from dtu', 'placements in dtu', 'top 10 engineering college', 'it vs cse']",2019-11-14 15:41:37+00:00,88470.0,3690.0,,370.0,PT11M31S,hd,false,Thursday,691.0,11,"['A', 'DAY', 'IN', 'LIFE', 'OF', 'ENGINEERING', 'STUDENTS', 'IN', 'DTU', '😍', '!', 'MUST', 'WATCH', '!', 'DTU', 'LIFE', 'IS', '🔥🔥', '!', 'abhivyakti', 'fest', '!']"
200,WqhJXTUunDU,Ajay Raj,AMAN DHATTARWAL IN DTU! how to become successful on youtube ! TECH SKOOL MEETS AMAN SIR,"cant express in words 
😍
true inspiration
learnt alot
got a better view about life

full video on his channel
that's it 

follow me on Instagram
https://www.instagram.com/p/B36FfvPnMsp/?igshid=1290omgdd16d2


song credit
https://youtu.be/hkpkxq8WGSA


Disclaimer  :-

Note: - Full Credit to Owners.
All Images, Picture, Music show in the video belongs to the respected owners.

DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.
Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

SOUND CREDIT:-
https://www.youtube.com/user/NoCopyrightSounds/featured

--------------------------------------------------------





#amandhattarwal #techskool #youtube  #howtobecomesuccessfullonyoutube
#engineering #amandhattarwalindtu #techskoolmeetsamandhattarwal #nsit #dtu
#amandhattarwalnewvideo","['aman dhattarwal', 'techskool', 'youtube', 'trending', 'howtobecomesuccessfullonyoutube', 'engineering', 'amandhattarwalindtu', 'techskoolmeetsamandhattarwal', 'nsit', 'dtu', 'amandhattarwalnewvideo', 'amandhattarwallifestyle']",2019-11-08 13:11:07+00:00,58297.0,2897.0,,170.0,PT6M55S,hd,false,Friday,415.0,12,"['AMAN', 'DHATTARWAL', 'IN', 'DTU!', 'become', 'successful', 'youtube', '!', 'TECH', 'SKOOL', 'MEETS', 'AMAN', 'SIR']"
201,yQJMg9glcCs,Ajay Raj,IIT-BHU CAMPUS 😍 !JOURNEY DTU TO IIT-BHU ! EPISODE 3 ! TECH SKOOL,"hey guys this series is about our journey 
to iit bhu for spardha sports fest 

this video is the day 3 in which we travelled to iit bhu and explored the campus of bhu
guys tried something new this time 
hope u all enjoyed the video 😉

if so then show some love
by 
1.subscribing
2.sharing
3.liking

follow me on Instagram
a._j.a.y
https://www.instagram.com/p/B4Wp1IpHZBs/?igshid=l2cyop5o22pw


song credit
1.https://youtu.be/hkpkxq8WGSA
2.https://youtu.be/3GyQlZpUimQ
3.https://youtu.be/2w9P1yvAkBw

aapka support toh h hi 
boht age jaenge 

Disclaimer  :-

Note: - Full Credit to Owners.
All Images, Picture, Music show in the video belongs to the respected owners.

DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.
Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

SOUND CREDIT:-
https://www.youtube.com/user/NoCopyrightSounds/featured

--------------------------------------------------------




#dtutobhu #spardha #techskool #engineering #powerlifting #sports #iit #dtu #travel  
#spardha #webseries #part3 #hostellife  #gym #iitbhucampus
#vishwanathtemple","['dtutobhu', 'spardha', 'techskool', 'vishwanathtemple', 'engineering', 'iitbhucampus', 'gym', 'hostellife', 'travel']",2019-11-06 16:42:43+00:00,4749.0,193.0,,33.0,PT9M35S,hd,false,Wednesday,575.0,9,"['IIT-BHU', 'CAMPUS', '😍', '!JOURNEY', 'DTU', 'TO', 'IIT-BHU', '!', 'EPISODE', '3', '!', 'TECH', 'SKOOL']"
202,vDQusIRGEp8,Ajay Raj,EXPLORING VARANASI ! AWSM FOOD and GHAT OF BANARS ! JOURNEY DTU TO BHU ! EPISODE 2,"hey guys this series is about our journey 
to iit bhu for spardha sports fest 

this video is the day 2 in which we 
were EXPLORING varanasi

1.the pehelwan lassi 🤤
2.champaran meat house 
3. Aarti at Dashashwamedh Ghat
4. boating. 
and all

guys tried something new this time 
hope u all enjoyed the video 😉

if so then show some love
by 
1.subscribing
2.sharing
3.liking

follow me on Instagram
a._j.a.y
https://www.instagram.com/p/B4Wp1IpHZBs/?igshid=l2cyop5o22pw

follow my buddy 
https://www.instagram.com/p/B4VTD8tlnNG/?igshid=1u7im1dx4tw5c

song credit
https://youtu.be/hkpkxq8WGSA


aapka support toh h hi 
boht age jaenge


Disclaimer  :-

Note: - Full Credit to Owners.
All Images, Picture, Music show in the video belongs to the respected owners.

DISCLAIMER:- This channel DOST NOT promotes or encourages any illegal activities and all content provided by this channel is meant for EDUCATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research.
Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

SOUND CREDIT:-
https://www.youtube.com/user/NoCopyrightSounds/featured

--------------------------------------------------------


 #DashashwamedhGhat #techskool #banaras #varansai #iitbhuhostel
#pehelwanlassi #champaranmeathouse #aartiatbanarasghat #boating #dtutobhu 
#bhu #spardha  #exploringvaranasi #webseries 
#kashi #travel #dtu #engineering","['iitbhuhostel', 'dashashwamedhghat', 'techskool', 'pehelwanlassi', 'exploringbanaras', 'champaranmeathouse', 'dtu', 'travel', 'dtuite', 'banaras', 'spardha', 'aartiatbanarasghat']",2019-11-05 13:17:29+00:00,7126.0,318.0,,42.0,PT13M,hd,false,Tuesday,780.0,12,"['EXPLORING', 'VARANASI', '!', 'AWSM', 'FOOD', 'GHAT', 'OF', 'BANARS', '!', 'JOURNEY', 'DTU', 'TO', 'BHU', '!', 'EPISODE', '2']"
